region,136917,57.08,56.47,54.11,63.74,70.35,60.35
115212,94,53.99,52.29,70.82,59.28,51.12,57.5
115213,84,51.1,50.54,71.4,51.07,68.13,58.45
115359,58,46.55,41.55,61.9,59.05,47.59,51.33
114958,97,80.1,87.32,77.73,84.9,87.84,83.58
115033,82,79.09,48.29,71.31,85.7,69.45,70.77
115238,55,60.5,62.18,66.14,63.18,73.32,65.06
115036,56,59.42,49.87,77.23,58.84,51.61,59.39
115193,68,52.54,42.24,64.01,47.98,51.18,51.59
115364,79,55.16,54.3,76.49,68.92,68.58,64.69
115220,88,48.55,43.89,66.59,54.03,49.26,52.47
115106,80,38.13,35,59.72,50.97,33.63,43.49
115069,94,77.9,76.94,81.2,91.78,72.61,80.09
114965,74,76.49,63.04,77.94,61.76,71.93,70.23
114991,60,58.25,56.08,76.33,73,69.67,66.67
115110,94,52.77,45.03,69.95,59.15,42.15,53.81
115043,65,62.62,56.85,78.19,71.96,75.08,68.94
115344,61,61.39,42.01,83.11,73.69,78.28,67.7
115075,68,45.55,36.43,71.65,50.85,40.22,48.94
115225,70,48.71,42,68.82,50.61,41.11,50.25
115162,66,61.48,48.41,79.66,71.55,72.05,66.63
115331,70,55.79,44.43,71.93,59.89,43.61,55.13
115230,67,42.87,35.63,61.01,50.56,29.63,43.94
115285,83,66.42,62.38,62.74,71.11,64.46,65.42
115019,87,65.49,59.8,69.68,69.08,59.34,64.68
115350,78,54.71,59.55,75.16,65.35,65.42,64.04
115352,99,69.02,63.36,79.62,86.69,83.69,76.47
115355,24,53.23,52.5,71.98,81.15,37.29,59.23
115276,53,63.63,60.24,74.62,72.69,61.51,66.54
115277,30,65.17,65.33,73.33,77.75,74.33,71.18
115286,43,39.19,40.99,60.64,44.19,37.62,44.52
115100,37,49.53,40.41,64.39,55.54,44.19,50.81
115175,43,64.88,66.98,74.71,70.47,75.06,70.42
115279,27,68.7,62.41,88.8,72.96,62.69,71.11
115356,22,44.66,50.34,65.23,49.66,45.68,51.11
115081,23,76.63,72.83,78.48,83.7,73.48,77.02
115176,49,64.54,59.34,79.9,68.98,64.59,67.47
115280,46,62.5,64.62,72.61,68.91,68.97,67.52
115004,20,39.38,56.13,63.63,61.63,42,52.55
115214,29,44.14,45.52,67.24,58.1,41.72,51.34
115028,36,64.1,70.9,70.35,78.82,41.46,65.13
114983,42,50.18,63.15,76.61,67.92,66.61,64.89
115144,32,43.28,50.63,70.16,56.72,44.53,53.06
115005,20,50.13,40.13,75.63,63.38,61.38,58.13
115216,20,44.63,40.88,71.13,59.5,42.25,51.67
115029,44,50.74,47.5,62.78,57.33,58.07,55.28
115032,48,46.77,47.08,76.93,58.96,39.95,53.94
115177,37,50.27,53.11,68.45,60.14,53.85,57.16
115060,26,71.63,70.87,82.79,80.77,80.1,77.23
115178,27,48.43,48.52,65.19,66.2,48.61,55.39
115310,28,54.46,48.93,64.29,64.38,45.63,55.54
114974,36,72.29,61.32,80.14,87.78,79.03,76.11
115145,31,43.47,60.81,66.53,57.58,48.47,55.37
115258,29,65.86,76.98,77.76,70.6,76.47,73.53
115259,32,36.09,50.08,56.95,47.58,45.94,47.33
115127,34,66.54,60.66,83.46,70.37,70.59,70.32
115393,32,47.27,40.23,67.73,57.11,43.36,51.14
115292,21,74.29,75.24,79.29,85.24,78.1,78.43
115237,20,33.63,32.75,61.38,44.88,34.25,41.38
115281,32,46.72,50.86,68.59,59.14,48.2,54.7
115007,38,77.3,76.32,76.71,80.79,70.33,76.29
114986,44,41.25,53.07,73.01,64.6,52.84,56.95
115224,30,71.92,80.67,60.58,74.08,88.25,75.1
114961,49,47.86,56.53,72.6,72.4,59.49,61.78
114941,34,56.84,45.66,75.96,56.84,50.88,57.24
115103,30,43.33,40.33,86.25,52.25,41.08,52.65
115313,40,44.31,58.56,63.44,51.88,34.5,50.54
115362,20,60.25,49.13,74.88,71.25,52.5,61.6
115314,25,33.9,35.2,62.6,48.2,39.8,43.94
114976,24,57.29,55,76.15,70.31,68.44,65.44
114987,49,58.88,46.38,66.02,61.58,51.89,56.95
115194,30,48.25,46.17,67.08,62.83,56.5,56.17
115365,45,47.06,57.39,67.39,62.44,70.17,60.89
115315,50,46.1,46.6,66.7,58.15,38.2,51.15
115341,28,47.59,64.55,68.84,67.86,49.55,59.68
115040,31,53.63,53.95,74.44,75.73,52.98,62.15
115202,29,53.19,60.95,64.83,78.19,56.98,62.83
115086,21,68.21,67.26,81.55,78.21,85.95,76.24
115041,34,63.09,63.38,79.26,68.16,60.22,66.82
115316,32,52.97,52.34,74.92,66.95,66.25,62.69
115151,37,39.19,38.58,66.15,52.03,42.3,47.65
114963,28,57.59,67.68,77.32,76.25,59.46,67.66
115152,36,44.93,39.58,67.22,52.78,34.03,47.71
114988,28,41.43,51.96,75.36,59.29,44.11,54.43
115087,42,70.36,69.58,76.25,76.79,57.62,70.12
115010,23,33.59,29.89,71.85,37.28,34.02,41.33
115011,25,51.6,52.9,73.3,60.3,84.2,64.46
115070,28,77.59,81.88,82.05,79.91,80.54,80.39
114942,20,41.5,46.5,72.38,58.63,54.75,54.75
115153,32,39.45,36.48,63.91,46.17,38.05,44.81
115282,46,69.29,65,72.77,71.09,68.75,69.38
114989,30,63.25,64.5,78.08,58.5,59.5,64.77
115197,27,59.44,49.26,78.7,60.09,54.72,60.44
115180,46,63.26,76.63,77.34,72.39,63.75,70.67
115296,43,50.76,69.42,73.78,64.59,56.1,62.93
114964,26,71.06,73.56,76.06,79.52,62.6,72.56
114943,33,47.73,42.2,70.23,53.48,50.23,52.77
114944,20,48.25,43.38,75.38,59.25,54.63,56.17
115318,28,57.14,60.8,80.98,67.77,63.3,66
115012,20,56.75,50.13,67.63,47.5,63.75,57.15
115299,20,54.25,59,69.88,75.38,61.25,63.95
115342,21,81.07,72.14,84.52,77.74,82.14,79.52
115073,51,76.08,75.83,81.81,72.01,78.14,76.77
115300,25,70,56,75,73.3,69,68.66
115074,30,61.83,46.5,72.67,59.33,40,56.07
115199,32,70.23,67.73,70.86,69.92,65.39,68.83
115301,51,54.07,55.05,70.15,65.59,61.18,61.21
114992,25,67.7,72.1,72.9,86,80.1,75.76
115089,32,72.34,59.61,78.83,73.59,74.84,71.84
115090,32,63.44,66.8,75.31,67.42,73.59,69.31
115113,40,34.38,35.75,57.31,49.44,32.69,41.91
114945,23,55.76,45,74.02,62.5,57.61,58.98
115403,24,46.04,48.96,63.13,63.44,45.42,53.4
115115,50,33.85,28.85,54.25,41.85,23.7,36.5
115325,30,56.92,47.33,72.25,63.58,59.75,59.97
115091,45,81.89,78.72,82.22,82.61,78.61,80.81
115157,32,57.03,44.92,76.95,70.16,53.67,60.55
114946,34,46.18,44.34,68.97,54.71,48.38,52.51
115182,31,74.84,52.5,67.58,72.74,56.77,64.89
114967,32,81.02,66.8,72.81,77.89,69.77,73.66
115045,24,39.48,61.46,73.54,70.21,46.98,58.33
115047,22,56.7,59.77,74.09,59.89,53.3,60.75
115404,29,36.9,33.45,55,43.1,45.52,42.79
115093,35,75.93,66.5,75.07,85.29,80.43,76.64
114977,25,37.6,41.6,63,49.7,46.8,47.74
115116,35,40.21,36.71,61.86,49,29.79,43.51
115345,24,66.88,61.88,72.81,84.17,75.1,72.17
115015,30,55.83,47.75,72.17,57.58,70.67,60.8
115379,28,81.96,58.66,71.88,79.2,77.86,73.91
115264,22,51.02,55.45,65.23,49.89,58.86,56.09
114968,30,47.92,41.92,73.58,63.83,55.17,56.48
115226,20,56.38,47.75,76.88,67.63,59.13,61.55
115094,47,91.91,90.74,81.12,78.99,81.86,84.93
115327,33,57.65,60.76,73.48,65.76,53.86,62.3
115381,20,39.75,41.38,60.5,44.38,59,49
114949,27,51.2,53.98,75.56,57.04,70.37,61.63
115160,41,44.09,43.66,70.06,52.32,45.55,51.13
115118,28,41.79,34.55,63.66,47.77,44.02,46.36
115267,30,54.58,45.17,61.58,72.75,48.67,56.55
115092,21,72.98,55.83,88.57,84.4,69.05,74.17
115183,25,65.5,61.5,74.4,82.8,78,72.44
115405,48,48.49,51.35,68.33,66.56,46.82,56.31
114995,38,59.67,38.82,72.43,63.03,61.18,59.03
115304,23,52.72,48.26,74.78,63.7,59.46,59.78
115268,36,36.25,51.04,51.46,49.17,45.69,46.72
115227,25,73.6,57.9,79.8,68.9,66.9,69.42
115078,27,55.09,51.48,71.48,56.2,54.91,57.83
115096,28,66.96,66.16,74.91,76.88,72.5,71.48
114950,20,51.13,47.5,75.25,69,50.13,58.6
115018,20,34.75,36.13,61.13,50.38,51.75,46.83
115229,37,42.97,39.12,67.03,45.81,49.46,48.88
115205,24,50.31,41.46,63.13,57.08,55.73,53.54
114970,20,72.75,68.5,80.38,81,72.88,75.1
115052,24,51.46,53.85,75.21,78.44,69.48,65.69
115231,26,68.94,50.48,72.88,62.6,65.1,64
114952,34,47.5,45.96,68.38,58.09,64.04,56.79
115348,53,70.8,65.28,79.91,73.21,71.23,72.08
115054,36,58.89,75.14,70.07,77.92,64.93,69.39
115271,36,65.83,40.69,80.21,69.24,60.97,63.39
115250,31,60.24,69.76,78.39,77.9,78.87,73.03
115136,39,61.09,52.31,78.01,52.12,66.54,62.01
114954,34,54.63,58.6,71.03,73.68,66.47,64.88
115122,37,36.08,33.72,58.11,42.7,30.95,40.31
115232,25,55.9,46.9,74.2,73,67.5,63.5
115307,45,50.78,47.06,69.78,57.89,54.83,56.07
114980,23,54.13,53.26,72.5,70.11,50.43,60.09
115272,44,78.01,79.66,83.86,83.01,71.82,79.27
115167,34,38.01,42.06,64.49,47.5,24.78,43.37
115351,38,75.92,73.55,77.96,83.68,71.18,76.46
115168,33,62.12,40.23,72.42,55.61,41.06,54.29
115024,20,61.88,52.13,75.5,57.88,67.38,62.95
115273,27,50.46,43.98,55,63.8,58.52,54.35
115137,27,69.91,70.74,80.37,65.46,68.52,71
114997,41,65.12,58.84,75.43,82.87,68.6,70.17
115170,20,55.63,56.25,77.13,66.25,50,61.05
114998,33,65.91,67.35,68.11,55.15,47.5,60.8
114956,22,49.89,40,73.3,62.73,63.41,57.86
115187,32,61.64,61.64,71.56,75.31,71.41,68.31
115138,28,66.52,55,70.89,66.07,69.64,65.63
115025,38,61.12,64.61,71.45,72.76,52.3,64.45
115274,29,69.57,43.53,60.95,47.5,47.76,53.86
115079,23,47.61,43.7,65.98,50.98,44.89,50.63
115337,26,44.33,42.31,66.35,54.71,40.67,49.67
115354,28,67.14,64.02,80.18,80.54,64.73,71.32
115140,53,64.1,66.7,81.79,68.4,71.79,70.56
115059,40,61.31,38.25,73.19,54.63,59.94,57.46
115211,22,61.36,58.86,63.3,79.77,67.16,66.09
115386,36,69.38,63.75,70.07,71.25,63.19,67.53
115002,31,63.87,57.9,71.45,82.74,67.9,68.77
115252,17,51.03,65.88,56.32,70.44,68.38,62.41
115141,11,68.86,69.77,75,76.36,69.32,71.86
115085,12,64.58,53.75,69.17,69.17,68.13,64.96
115278,10,37,35,46,40.75,28.5,37.45
115003,6,61.25,38.33,61.25,55,52.92,53.75
115027,7,44.29,45.36,72.5,61.79,54.64,55.71
115234,14,61.79,63.04,63.21,52.68,60.54,60.25
115080,13,62.31,69.42,73.85,68.27,59.81,66.73
115287,17,64.71,49.41,73.24,67.5,72.94,65.56
114981,10,54.5,47.25,62.5,50.75,64.75,55.95
115357,15,59.67,57.33,64.5,62.17,44.33,57.6
115358,17,61.47,57.79,71.18,56.76,61.91,61.82
115215,17,40.74,37.35,68.53,52.79,41.76,48.24
114957,10,83.5,88,84,81,85.5,84.4
115235,16,80,61.88,90.78,74.38,77.19,76.84
115288,10,62.75,52,77.5,76.25,73.5,68.4
115217,19,58.16,60.13,77.37,69.47,80.39,69.11
115257,11,60,60.45,71.82,64.55,58.86,63.14
114940,15,52.5,45.83,73.33,56.67,52.17,56.1
115390,12,36.46,40.42,55.42,43.96,47.08,44.67
115006,7,46.07,45.71,66.07,58.93,34.29,50.21
115061,6,50,57.92,52.08,56.25,56.67,54.58
115289,9,55.83,49.44,75.28,56.11,68.61,61.06
115290,18,52.36,40.97,65.97,71.39,59.72,58.08
115082,14,52.5,60.71,68.39,66.61,60,61.64
115391,18,45.42,46.11,77.64,56.11,56.11,56.28
115062,14,83.57,67.86,75.71,82.86,75.18,77.04
115034,16,49.84,51.88,57.81,58.75,48.13,53.28
114975,6,35,32.92,60.42,46.25,27.92,40.5
115291,6,56.25,49.17,71.25,52.08,62.5,58.25
115392,19,65.92,73.03,71.84,78.16,68.55,71.5
115035,16,50,43.13,71.88,67.19,52.03,56.84
115311,18,37.5,45.14,64.44,53.61,51.25,50.39
115395,19,84.74,62.89,69.87,70.53,65.26,70.66
115236,8,75,54.69,76.88,81.25,68.13,71.19
115293,12,37.92,38.54,65.42,56.46,37.71,47.21
115147,13,58.85,47.88,69.23,60.58,52.31,57.77
115294,17,56.76,45.88,69.56,56.03,63.24,58.29
115066,12,77.92,61.46,82.08,68.13,74.38,72.79
115083,14,65.54,56.61,78.21,71.07,75.54,69.39
115361,4,69.38,61.25,85.63,83.13,70,73.88
115148,14,44.82,38.04,65.36,46.96,45.54,48.14
115398,10,50,42.75,64.5,54.5,47.25,51.8
115067,4,62.5,63.13,61.25,63.75,63.13,62.75
115239,17,68.68,61.76,71.76,75,57.21,66.88
115037,11,72.5,65.45,83.18,69.55,71.82,72.5
115240,16,73.59,70.47,79.06,83.91,71.25,75.66
115149,13,50,52.5,68.46,63.08,61.15,59.04
115363,7,43.57,49.64,68.21,71.79,55.71,57.79
115008,8,78.75,45,83.75,42.81,48.13,59.69
115068,4,69.38,57.5,85.63,56.25,66.25,67
115009,5,30,30.5,61,32,28,36.3
115150,17,55.74,55.88,72.35,64.85,44.56,58.68
114962,14,54.29,44.64,65.54,52.5,59.11,55.21
115295,18,63.06,49.03,74.31,80.56,45.28,62.44
115042,16,52.81,63.59,63.28,82.03,75.47,67.44
115366,17,53.53,54.71,74.71,63.09,51.91,59.59
115195,5,53,57,60.5,56.5,52,55.8
115261,11,54.32,56.59,62.95,62.05,56.59,58.5
115242,15,70.17,69.33,75.33,73,76,72.77
115367,11,49.09,40.91,75.68,56.82,58.41,56.18
115368,18,66.25,42.22,73.06,57.92,71.39,62.17
115071,11,84.32,77.5,79.09,72.95,56.36,74.05
115371,14,49.46,46.25,73.39,64.11,59.64,58.57
115317,15,54,52.67,62.83,47.33,48.83,53.13
115373,17,50.88,56.03,62.65,60.44,49.12,55.82
115401,9,45.28,51.67,54.72,48.89,68.33,53.78
114990,19,52.76,46.18,83.42,80.39,73.55,67.26
115298,19,72.11,66.58,71.45,70.79,59.34,68.05
115375,7,48.93,50,70.71,53.93,46.07,53.93
115243,16,60.16,58.91,62.5,62.97,73.75,63.66
115222,18,35,33.89,75.69,43.19,39.17,45.39
115319,18,42.78,35.56,68.33,44.72,32.08,44.69
115320,6,37.08,30.83,61.25,47.08,43.33,43.92
115321,14,35.54,39.46,61.43,45.71,36.79,43.79
115322,12,46.67,33.75,73.75,55.42,36.25,49.17
115107,19,36.32,35.39,62.89,39.34,37.89,42.37
115154,11,52.5,48.18,74.77,67.73,62.95,61.23
115343,19,46.97,42.76,67.76,45.26,52.76,51.11
115244,13,59.23,43.65,64.23,65.77,51.15,56.81
115302,15,56.83,54.33,66.67,66.67,60.5,61
115376,5,55,53.5,71.5,76,69.5,65.1
115013,12,54.58,36.04,56.88,37.29,31.67,43.29
115014,13,40.58,37.31,55,37.69,19.04,37.92
115131,18,61.25,54.86,75.42,66.39,71.53,65.89
115324,16,67.34,49.22,76.72,60.78,50.94,61
